,time_per_epoch,loss,val_loss,lr,training_time,test_time,iou
0,35.598160,0.727867,0.711868,0.001000,2939.989830,1.685240,0.868126
1,19.503011,0.616515,1.088003,0.014000,2939.989830,1.685240,0.868126
2,19.622096,0.481807,0.415790,0.014000,2939.989830,1.685240,0.868126
3,19.276267,0.388123,0.372132,0.014000,2939.989830,1.685240,0.868126
4,19.251859,0.327247,0.378034,0.014000,2939.989830,1.685240,0.868126
5,19.648209,0.300141,0.411532,0.014000,2939.989830,1.685240,0.868126
6,19.141087,0.279648,0.373391,0.014000,2939.989830,1.685240,0.868126
7,19.335511,0.271452,0.333648,0.014000,2939.989830,1.685240,0.868126
8,19.478106,0.260228,0.352159,0.014000,2939.989830,1.685240,0.868126
9,19.526483,0.267966,0.340069,0.014000,2939.989830,1.685240,0.868126
10,19.346066,0.267898,0.292515,0.014000,2939.989830,1.685240,0.868126
11,19.430387,0.257781,0.323984,0.014000,2939.989830,1.685240,0.868126
12,19.668205,0.245809,0.265784,0.014000,2939.989830,1.685240,0.868126
13,19.404810,0.237327,0.325643,0.014000,2939.989830,1.685240,0.868126
14,19.379271,0.228254,0.277280,0.014000,2939.989830,1.685240,0.868126
15,19.732867,0.215228,0.480965,0.014000,2939.989830,1.685240,0.868126
16,19.353355,0.199223,0.253577,0.014000,2939.989830,1.685240,0.868126
17,19.468090,0.226493,0.317289,0.014000,2939.989830,1.685240,0.868126
18,19.756961,0.203811,0.377953,0.014000,2939.989830,1.685240,0.868126
19,19.444006,0.191256,0.322131,0.014000,2939.989830,1.685240,0.868126
20,19.344901,0.186216,0.409491,0.014000,2939.989830,1.685240,0.868126
21,19.759292,0.180047,0.403019,0.014000,2939.989830,1.685240,0.868126
22,19.338495,0.172459,0.231339,0.014000,2939.989830,1.685240,0.868126
23,19.466346,0.176794,0.304711,0.014000,2939.989830,1.685240,0.868126
24,19.786413,0.169720,0.303332,0.014000,2939.989830,1.685240,0.868126
25,19.507613,0.160715,0.295992,0.014000,2939.989830,1.685240,0.868126
26,19.431296,0.190269,0.376988,0.014000,2939.989830,1.685240,0.868126
27,19.814761,0.194874,0.456365,0.014000,2939.989830,1.685240,0.868126
28,19.503261,0.175529,0.455083,0.014000,2939.989830,1.685240,0.868126
29,19.450204,0.172200,0.349178,0.014000,2939.989830,1.685240,0.868126
30,19.795171,0.164214,0.157694,0.014000,2939.989830,1.685240,0.868126
31,19.568803,0.160856,0.186537,0.014000,2939.989830,1.685240,0.868126
32,19.433858,0.157653,0.439131,0.014000,2939.989830,1.685240,0.868126
33,19.717391,0.149500,0.431644,0.014000,2939.989830,1.685240,0.868126
34,19.777493,0.149988,0.348547,0.014000,2939.989830,1.685240,0.868126
35,19.466703,0.258755,0.578287,0.014000,2939.989830,1.685240,0.868126
36,19.682597,0.199795,0.525334,0.014000,2939.989830,1.685240,0.868126
37,19.622203,0.203590,0.470087,0.014000,2939.989830,1.685240,0.868126
38,19.288438,0.178679,0.499691,0.014000,2939.989830,1.685240,0.868126
39,19.763886,0.161088,0.386744,0.014000,2939.989830,1.685240,0.868126
40,19.424492,0.150694,0.249646,0.014000,2939.989830,1.685240,0.868126
41,19.406231,0.146628,0.128216,0.014000,2939.989830,1.685240,0.868126
42,19.578748,0.137091,0.277640,0.014000,2939.989830,1.685240,0.868126
43,19.404184,0.133668,0.235664,0.014000,2939.989830,1.685240,0.868126
44,19.271833,0.128043,0.283854,0.014000,2939.989830,1.685240,0.868126
45,19.666643,0.139931,0.418064,0.014000,2939.989830,1.685240,0.868126
46,19.387215,0.130536,0.367328,0.014000,2939.989830,1.685240,0.868126
47,19.796413,0.124722,0.288589,0.014000,2939.989830,1.685240,0.868126
48,19.522138,0.118873,0.148351,0.014000,2939.989830,1.685240,0.868126
49,19.504794,0.117631,0.604869,0.014000,2939.989830,1.685240,0.868126
50,19.326026,0.111735,0.479663,0.014000,2939.989830,1.685240,0.868126
51,19.507377,0.109438,0.577974,0.014000,2939.989830,1.685240,0.868126
52,19.574718,0.240298,0.528976,0.014000,2939.989830,1.685240,0.868126
53,19.678684,0.166288,0.507416,0.014000,2939.989830,1.685240,0.868126
54,19.482400,0.151014,0.468671,0.014000,2939.989830,1.685240,0.868126
55,19.675454,0.136897,0.404434,0.014000,2939.989830,1.685240,0.868126
56,19.410635,0.127120,0.158802,0.014000,2939.989830,1.685240,0.868126
57,19.509310,0.122624,0.164206,0.014000,2939.989830,1.685240,0.868126
58,19.716701,0.114094,0.220348,0.014000,2939.989830,1.685240,0.868126
59,19.403881,0.115061,0.179997,0.014000,2939.989830,1.685240,0.868126
60,19.268396,0.111209,0.256500,0.014000,2939.989830,1.685240,0.868126
61,19.685912,0.106756,0.214731,0.014000,2939.989830,1.685240,0.868126
62,19.353405,0.106462,0.632374,0.014000,2939.989830,1.685240,0.868126
63,19.436625,0.103924,0.830800,0.014000,2939.989830,1.685240,0.868126
