,time_per_epoch,loss,val_loss,lr,training_time,test_time,iou
0,16.694127,0.604926,0.588543,0.001000,210.501535,0.542831,0.923470
1,2.356432,0.382016,24.034783,0.008000,210.501535,0.542831,0.923470
2,2.680549,0.208131,0.168004,0.008000,210.501535,0.542831,0.923470
3,2.482283,0.131952,0.096685,0.008000,210.501535,0.542831,0.923470
4,2.419376,0.092104,0.082742,0.008000,210.501535,0.542831,0.923470
5,2.519475,0.070146,0.119243,0.008000,210.501535,0.542831,0.923470
6,2.592893,0.058903,0.076350,0.008000,210.501535,0.542831,0.923470
7,2.318453,0.050490,0.063494,0.008000,210.501535,0.542831,0.923470
8,2.735025,0.045757,0.084832,0.008000,210.501535,0.542831,0.923470
9,2.334285,0.041687,0.050345,0.008000,210.501535,0.542831,0.923470
10,2.339198,0.035919,0.096281,0.008000,210.501535,0.542831,0.923470
11,2.565692,0.031806,0.032974,0.008000,210.501535,0.542831,0.923470
12,2.445981,0.028798,0.036001,0.008000,210.501535,0.542831,0.923470
13,2.334184,0.028603,0.030880,0.008000,210.501535,0.542831,0.923470
14,2.646055,0.024285,0.025083,0.008000,210.501535,0.542831,0.923470
15,2.355639,0.023428,0.024326,0.008000,210.501535,0.542831,0.923470
16,2.273642,0.021209,0.030787,0.008000,210.501535,0.542831,0.923470
17,2.517830,0.017491,0.021458,0.008000,210.501535,0.542831,0.923470
18,2.475445,0.016653,0.019245,0.008000,210.501535,0.542831,0.923470
19,2.246558,0.015738,0.017109,0.008000,210.501535,0.542831,0.923470
20,2.740110,0.014438,0.018025,0.008000,210.501535,0.542831,0.923470
21,2.311263,0.013669,0.017796,0.008000,210.501535,0.542831,0.923470
22,2.420052,0.013434,0.016550,0.008000,210.501535,0.542831,0.923470
23,2.588833,0.013603,0.018073,0.008000,210.501535,0.542831,0.923470
24,2.461112,0.013520,0.020570,0.008000,210.501535,0.542831,0.923470
25,2.273527,0.013271,0.016018,0.008000,210.501535,0.542831,0.923470
26,2.727155,0.012701,0.015631,0.008000,210.501535,0.542831,0.923470
27,2.341404,0.013995,0.017047,0.008000,210.501535,0.542831,0.923470
28,2.468655,0.014159,0.018871,0.008000,210.501535,0.542831,0.923470
29,2.599608,0.013786,0.017624,0.008000,210.501535,0.542831,0.923470
30,2.423282,0.012849,0.016465,0.008000,210.501535,0.542831,0.923470
31,2.266377,0.012379,0.014382,0.008000,210.501535,0.542831,0.923470
32,2.693431,0.011480,0.014357,0.008000,210.501535,0.542831,0.923470
33,2.389345,0.010740,0.013622,0.008000,210.501535,0.542831,0.923470
34,2.355602,0.010269,0.013313,0.008000,210.501535,0.542831,0.923470
35,2.569403,0.009846,0.014076,0.008000,210.501535,0.542831,0.923470
36,2.635035,0.009546,0.013545,0.008000,210.501535,0.542831,0.923470
37,2.202857,0.009267,0.013481,0.008000,210.501535,0.542831,0.923470
38,2.741729,0.009063,0.013706,0.008000,210.501535,0.542831,0.923470
39,2.285801,0.009113,0.012978,0.008000,210.501535,0.542831,0.923470
40,2.421916,0.009074,0.014159,0.008000,210.501535,0.542831,0.923470
41,2.538632,0.009241,0.013498,0.008000,210.501535,0.542831,0.923470
42,2.532369,0.009056,0.015459,0.008000,210.501535,0.542831,0.923470
43,2.207663,0.009421,0.014355,0.008000,210.501535,0.542831,0.923470
44,2.690521,0.009467,0.016215,0.008000,210.501535,0.542831,0.923470
45,2.435635,0.009231,0.015504,0.008000,210.501535,0.542831,0.923470
46,2.447071,0.009022,0.014138,0.008000,210.501535,0.542831,0.923470
47,2.613084,0.009286,0.013498,0.008000,210.501535,0.542831,0.923470
48,2.372840,0.009038,0.015192,0.008000,210.501535,0.542831,0.923470
49,2.264321,0.008962,0.017122,0.008000,210.501535,0.542831,0.923470
50,2.705449,0.008980,0.015583,0.008000,210.501535,0.542831,0.923470
51,2.306118,0.008978,0.013533,0.008000,210.501535,0.542831,0.923470
52,2.390018,0.008371,0.013645,0.008000,210.501535,0.542831,0.923470
53,2.590384,0.007794,0.012928,0.008000,210.501535,0.542831,0.923470
54,2.505643,0.007360,0.014197,0.008000,210.501535,0.542831,0.923470
55,2.231108,0.007456,0.016070,0.008000,210.501535,0.542831,0.923470
56,2.646112,0.008384,0.015645,0.008000,210.501535,0.542831,0.923470
57,2.369875,0.009000,0.018082,0.008000,210.501535,0.542831,0.923470
58,2.375076,0.008630,0.014764,0.008000,210.501535,0.542831,0.923470
59,2.564932,0.008738,0.017856,0.008000,210.501535,0.542831,0.923470
60,2.391191,0.008105,0.015224,0.004000,210.501535,0.542831,0.923470
61,2.228070,0.007389,0.015527,0.004000,210.501535,0.542831,0.923470
62,2.638443,0.006991,0.014327,0.004000,210.501535,0.542831,0.923470
63,2.403058,0.006635,0.014554,0.004000,210.501535,0.542831,0.923470
64,2.304330,0.006376,0.015068,0.004000,210.501535,0.542831,0.923470
65,2.489526,0.006180,0.015438,0.004000,210.501535,0.542831,0.923470
66,2.434101,0.006025,0.015734,0.004000,210.501535,0.542831,0.923470
67,2.192174,0.005976,0.015630,0.004000,210.501535,0.542831,0.923470
68,2.627141,0.006068,0.014615,0.004000,210.501535,0.542831,0.923470
69,2.424199,0.006509,0.016302,0.004000,210.501535,0.542831,0.923470
70,2.400875,0.008617,0.014555,0.002000,210.501535,0.542831,0.923470
71,2.541714,0.006680,0.013477,0.002000,210.501535,0.542831,0.923470
72,2.480336,0.005828,0.013637,0.002000,210.501535,0.542831,0.923470
73,2.327612,0.005434,0.013942,0.002000,210.501535,0.542831,0.923470
74,2.668963,0.005167,0.014108,0.002000,210.501535,0.542831,0.923470
75,2.318975,0.004951,0.014447,0.002000,210.501535,0.542831,0.923470
76,2.397786,0.004778,0.014741,0.002000,210.501535,0.542831,0.923470
77,2.532853,0.004625,0.015075,0.002000,210.501535,0.542831,0.923470
78,2.445951,0.004492,0.015319,0.002000,210.501535,0.542831,0.923470
79,2.193886,0.004374,0.015639,0.002000,210.501535,0.542831,0.923470
