,time_per_epoch,loss,lr,training_time,test_time,iou
0,116.385063,0.618262,0.001000,20774.679351,12.779436,0.897733
1,103.198967,0.439460,0.002000,20774.679351,12.779436,0.897733
2,103.785145,0.291883,0.002000,20774.679351,12.779436,0.897733
3,103.449255,0.216381,0.002000,20774.679351,12.779436,0.897733
4,103.436119,0.175237,0.002000,20774.679351,12.779436,0.897733
5,104.027110,0.144889,0.002000,20774.679351,12.779436,0.897733
6,104.216147,0.130531,0.002000,20774.679351,12.779436,0.897733
7,103.301355,0.118707,0.002000,20774.679351,12.779436,0.897733
8,103.592273,0.099699,0.002000,20774.679351,12.779436,0.897733
9,103.207184,0.089608,0.002000,20774.679351,12.779436,0.897733
10,103.474540,0.079375,0.002000,20774.679351,12.779436,0.897733
11,103.220950,0.069099,0.002000,20774.679351,12.779436,0.897733
12,103.898722,0.056555,0.002000,20774.679351,12.779436,0.897733
13,103.663442,0.048165,0.002000,20774.679351,12.779436,0.897733
14,103.645024,0.045320,0.002000,20774.679351,12.779436,0.897733
15,103.711663,0.041356,0.002000,20774.679351,12.779436,0.897733
16,103.543046,0.044715,0.002000,20774.679351,12.779436,0.897733
17,103.043303,0.035310,0.002000,20774.679351,12.779436,0.897733
18,103.624833,0.032307,0.002000,20774.679351,12.779436,0.897733
19,103.278425,0.029120,0.002000,20774.679351,12.779436,0.897733
20,103.828053,0.027289,0.002000,20774.679351,12.779436,0.897733
21,103.442347,0.043733,0.002000,20774.679351,12.779436,0.897733
22,103.715486,0.036303,0.002000,20774.679351,12.779436,0.897733
23,103.668414,0.028167,0.002000,20774.679351,12.779436,0.897733
24,103.663548,0.025427,0.002000,20774.679351,12.779436,0.897733
25,103.498076,0.024403,0.002000,20774.679351,12.779436,0.897733
26,103.351278,0.022431,0.002000,20774.679351,12.779436,0.897733
27,103.266041,0.021373,0.002000,20774.679351,12.779436,0.897733
28,103.215337,0.020103,0.002000,20774.679351,12.779436,0.897733
29,103.212141,0.018826,0.002000,20774.679351,12.779436,0.897733
30,103.551778,0.018466,0.002000,20774.679351,12.779436,0.897733
31,103.790727,0.018210,0.002000,20774.679351,12.779436,0.897733
32,103.852598,0.017423,0.002000,20774.679351,12.779436,0.897733
33,103.832611,0.016688,0.002000,20774.679351,12.779436,0.897733
34,104.107563,0.016713,0.002000,20774.679351,12.779436,0.897733
35,103.428260,0.016337,0.002000,20774.679351,12.779436,0.897733
36,103.502741,0.015529,0.002000,20774.679351,12.779436,0.897733
37,104.072382,0.016160,0.002000,20774.679351,12.779436,0.897733
38,103.778796,0.015895,0.002000,20774.679351,12.779436,0.897733
39,103.485953,0.014778,0.002000,20774.679351,12.779436,0.897733
40,103.821023,0.013764,0.002000,20774.679351,12.779436,0.897733
41,103.586031,0.013550,0.002000,20774.679351,12.779436,0.897733
42,103.815375,0.013509,0.002000,20774.679351,12.779436,0.897733
43,103.547223,0.013460,0.002000,20774.679351,12.779436,0.897733
44,103.549146,0.013022,0.002000,20774.679351,12.779436,0.897733
45,103.299549,0.012396,0.002000,20774.679351,12.779436,0.897733
46,103.471871,0.012712,0.002000,20774.679351,12.779436,0.897733
47,103.610841,0.012771,0.002000,20774.679351,12.779436,0.897733
48,103.543381,0.013925,0.002000,20774.679351,12.779436,0.897733
49,103.092840,0.012556,0.002000,20774.679351,12.779436,0.897733
50,103.598337,0.011528,0.002000,20774.679351,12.779436,0.897733
51,103.611930,0.019428,0.002000,20774.679351,12.779436,0.897733
52,103.306252,0.043035,0.002000,20774.679351,12.779436,0.897733
53,103.667702,0.019959,0.002000,20774.679351,12.779436,0.897733
54,103.171093,0.014012,0.002000,20774.679351,12.779436,0.897733
55,103.638680,0.012268,0.002000,20774.679351,12.779436,0.897733
56,103.978819,0.011139,0.002000,20774.679351,12.779436,0.897733
57,103.372654,0.010292,0.002000,20774.679351,12.779436,0.897733
58,103.352319,0.009820,0.002000,20774.679351,12.779436,0.897733
59,104.070963,0.009580,0.002000,20774.679351,12.779436,0.897733
60,103.734147,0.009478,0.002000,20774.679351,12.779436,0.897733
61,103.517030,0.009404,0.002000,20774.679351,12.779436,0.897733
62,103.561794,0.009467,0.002000,20774.679351,12.779436,0.897733
63,103.565421,0.009164,0.002000,20774.679351,12.779436,0.897733
64,103.698692,0.009153,0.002000,20774.679351,12.779436,0.897733
65,103.338956,0.008841,0.002000,20774.679351,12.779436,0.897733
66,104.026366,0.008643,0.002000,20774.679351,12.779436,0.897733
67,104.665900,0.008324,0.002000,20774.679351,12.779436,0.897733
68,103.921887,0.007830,0.002000,20774.679351,12.779436,0.897733
69,104.204561,0.007580,0.002000,20774.679351,12.779436,0.897733
70,106.528231,0.007829,0.002000,20774.679351,12.779436,0.897733
