,time_per_epoch,loss,lr,training_time,test_time,iou
0,25.222793,0.712570,0.001000,3241.009852,1.723655,0.924409
1,15.957298,0.579697,0.014000,3241.009852,1.723655,0.924409
2,16.045802,0.413153,0.014000,3241.009852,1.723655,0.924409
3,16.046610,0.333386,0.014000,3241.009852,1.723655,0.924409
4,16.222514,0.312149,0.014000,3241.009852,1.723655,0.924409
5,16.068727,0.303840,0.014000,3241.009852,1.723655,0.924409
6,16.247718,0.287771,0.014000,3241.009852,1.723655,0.924409
7,16.068623,0.256514,0.014000,3241.009852,1.723655,0.924409
8,16.324930,0.243655,0.014000,3241.009852,1.723655,0.924409
9,16.245874,0.249796,0.014000,3241.009852,1.723655,0.924409
10,16.332516,0.220766,0.014000,3241.009852,1.723655,0.924409
11,16.279606,0.214653,0.014000,3241.009852,1.723655,0.924409
12,16.060373,0.200657,0.014000,3241.009852,1.723655,0.924409
13,16.064768,0.196605,0.014000,3241.009852,1.723655,0.924409
14,16.117735,0.176392,0.014000,3241.009852,1.723655,0.924409
15,16.129415,0.171124,0.014000,3241.009852,1.723655,0.924409
16,16.263925,0.161991,0.014000,3241.009852,1.723655,0.924409
17,16.168715,0.151510,0.014000,3241.009852,1.723655,0.924409
18,16.065579,0.137387,0.014000,3241.009852,1.723655,0.924409
19,16.156712,0.132132,0.014000,3241.009852,1.723655,0.924409
20,16.042916,0.127554,0.014000,3241.009852,1.723655,0.924409
21,16.114502,0.135832,0.014000,3241.009852,1.723655,0.924409
22,16.076976,0.135279,0.014000,3241.009852,1.723655,0.924409
23,16.225541,0.125507,0.014000,3241.009852,1.723655,0.924409
24,16.166526,0.115234,0.014000,3241.009852,1.723655,0.924409
25,16.000973,0.125797,0.014000,3241.009852,1.723655,0.924409
26,16.282956,0.119555,0.014000,3241.009852,1.723655,0.924409
27,15.980592,0.119234,0.014000,3241.009852,1.723655,0.924409
28,15.995054,0.112716,0.014000,3241.009852,1.723655,0.924409
29,15.977620,0.105285,0.014000,3241.009852,1.723655,0.924409
30,16.143064,0.100702,0.014000,3241.009852,1.723655,0.924409
31,16.338170,0.094777,0.014000,3241.009852,1.723655,0.924409
32,16.027550,0.090991,0.014000,3241.009852,1.723655,0.924409
33,16.169909,0.087872,0.014000,3241.009852,1.723655,0.924409
34,16.320608,0.094879,0.014000,3241.009852,1.723655,0.924409
35,16.160418,0.091547,0.014000,3241.009852,1.723655,0.924409
36,16.017104,0.092039,0.014000,3241.009852,1.723655,0.924409
37,16.136223,0.083261,0.014000,3241.009852,1.723655,0.924409
38,16.152598,0.081656,0.014000,3241.009852,1.723655,0.924409
39,16.149215,0.077948,0.014000,3241.009852,1.723655,0.924409
40,16.142436,0.090854,0.014000,3241.009852,1.723655,0.924409
41,16.179168,0.079368,0.014000,3241.009852,1.723655,0.924409
42,16.180276,0.071177,0.014000,3241.009852,1.723655,0.924409
43,16.194500,0.067126,0.014000,3241.009852,1.723655,0.924409
44,16.163877,0.062842,0.014000,3241.009852,1.723655,0.924409
45,16.207425,0.062342,0.014000,3241.009852,1.723655,0.924409
46,16.222809,0.061037,0.014000,3241.009852,1.723655,0.924409
47,16.158758,0.057534,0.014000,3241.009852,1.723655,0.924409
48,16.155403,0.054475,0.014000,3241.009852,1.723655,0.924409
49,16.198763,0.052236,0.014000,3241.009852,1.723655,0.924409
50,16.095936,0.050959,0.014000,3241.009852,1.723655,0.924409
51,16.165533,0.057125,0.014000,3241.009852,1.723655,0.924409
52,16.318079,0.061321,0.014000,3241.009852,1.723655,0.924409
53,15.975172,0.054792,0.014000,3241.009852,1.723655,0.924409
54,16.070749,0.051562,0.014000,3241.009852,1.723655,0.924409
55,16.365666,0.052333,0.014000,3241.009852,1.723655,0.924409
56,16.157750,0.047092,0.014000,3241.009852,1.723655,0.924409
57,16.134618,0.044493,0.014000,3241.009852,1.723655,0.924409
58,16.087717,0.041046,0.014000,3241.009852,1.723655,0.924409
59,16.089823,0.041796,0.014000,3241.009852,1.723655,0.924409
60,16.264756,0.037802,0.014000,3241.009852,1.723655,0.924409
61,16.270128,0.037505,0.014000,3241.009852,1.723655,0.924409
62,16.214400,0.036177,0.014000,3241.009852,1.723655,0.924409
63,16.231534,0.035259,0.014000,3241.009852,1.723655,0.924409
64,16.189780,0.044558,0.014000,3241.009852,1.723655,0.924409
65,16.043834,0.064030,0.014000,3241.009852,1.723655,0.924409
66,16.258329,0.052024,0.014000,3241.009852,1.723655,0.924409
67,16.296733,0.049101,0.014000,3241.009852,1.723655,0.924409
68,16.210313,0.044196,0.014000,3241.009852,1.723655,0.924409
69,16.037127,0.039112,0.014000,3241.009852,1.723655,0.924409
70,16.214581,0.035129,0.014000,3241.009852,1.723655,0.924409
71,16.196877,0.033389,0.014000,3241.009852,1.723655,0.924409
72,16.124702,0.032114,0.014000,3241.009852,1.723655,0.924409
73,16.097850,0.030838,0.014000,3241.009852,1.723655,0.924409
74,16.298184,0.032993,0.014000,3241.009852,1.723655,0.924409
75,16.212490,0.032012,0.014000,3241.009852,1.723655,0.924409
76,16.057167,0.030090,0.014000,3241.009852,1.723655,0.924409
77,16.070590,0.029454,0.014000,3241.009852,1.723655,0.924409
78,16.285722,0.027460,0.014000,3241.009852,1.723655,0.924409
79,15.964230,0.027007,0.014000,3241.009852,1.723655,0.924409
80,16.219158,0.025361,0.007000,3241.009852,1.723655,0.924409
81,16.271873,0.023971,0.007000,3241.009852,1.723655,0.924409
