,time_per_epoch,loss,lr,training_time,test_time,iou
0,85.933545,0.775574,0.001000,14130.304543,2.989239,0.884303
1,67.572067,0.616233,0.006000,14130.304543,2.989239,0.884303
2,68.679931,0.512575,0.006000,14130.304543,2.989239,0.884303
3,67.529070,0.449100,0.006000,14130.304543,2.989239,0.884303
4,71.482406,0.405014,0.006000,14130.304543,2.989239,0.884303
5,69.583289,0.343661,0.006000,14130.304543,2.989239,0.884303
6,71.316758,0.286823,0.006000,14130.304543,2.989239,0.884303
7,70.273846,0.244228,0.006000,14130.304543,2.989239,0.884303
8,70.340794,0.232427,0.006000,14130.304543,2.989239,0.884303
9,69.075353,0.203020,0.006000,14130.304543,2.989239,0.884303
10,72.983987,0.178352,0.006000,14130.304543,2.989239,0.884303
11,71.724705,0.169319,0.006000,14130.304543,2.989239,0.884303
12,68.701914,0.152647,0.006000,14130.304543,2.989239,0.884303
13,66.862194,0.135703,0.006000,14130.304543,2.989239,0.884303
14,70.879868,0.121469,0.006000,14130.304543,2.989239,0.884303
15,70.248500,0.114740,0.006000,14130.304543,2.989239,0.884303
16,70.192544,0.109418,0.006000,14130.304543,2.989239,0.884303
17,69.859342,0.103221,0.006000,14130.304543,2.989239,0.884303
18,69.504340,0.087285,0.006000,14130.304543,2.989239,0.884303
19,68.859497,0.094908,0.006000,14130.304543,2.989239,0.884303
20,69.869205,0.092341,0.006000,14130.304543,2.989239,0.884303
21,70.759505,0.077957,0.006000,14130.304543,2.989239,0.884303
22,68.963716,0.073233,0.006000,14130.304543,2.989239,0.884303
23,72.763433,0.070674,0.006000,14130.304543,2.989239,0.884303
24,72.072380,0.066467,0.006000,14130.304543,2.989239,0.884303
25,71.423591,0.060328,0.006000,14130.304543,2.989239,0.884303
26,70.445789,0.065143,0.006000,14130.304543,2.989239,0.884303
27,71.777985,0.053243,0.006000,14130.304543,2.989239,0.884303
28,68.696244,0.049495,0.006000,14130.304543,2.989239,0.884303
29,69.115778,0.046044,0.006000,14130.304543,2.989239,0.884303
30,71.928957,0.042703,0.006000,14130.304543,2.989239,0.884303
31,70.019146,0.039573,0.006000,14130.304543,2.989239,0.884303
32,69.434233,0.037257,0.006000,14130.304543,2.989239,0.884303
33,70.246320,0.037384,0.006000,14130.304543,2.989239,0.884303
34,69.925639,0.037512,0.006000,14130.304543,2.989239,0.884303
35,69.667009,0.034833,0.006000,14130.304543,2.989239,0.884303
36,71.796087,0.033530,0.006000,14130.304543,2.989239,0.884303
37,68.111277,0.032578,0.006000,14130.304543,2.989239,0.884303
38,72.766011,0.031697,0.006000,14130.304543,2.989239,0.884303
39,70.334931,0.030802,0.006000,14130.304543,2.989239,0.884303
40,69.138429,0.029149,0.006000,14130.304543,2.989239,0.884303
41,69.994066,0.027182,0.006000,14130.304543,2.989239,0.884303
42,70.903898,0.027023,0.006000,14130.304543,2.989239,0.884303
43,71.185569,0.025814,0.006000,14130.304543,2.989239,0.884303
44,74.383994,0.024366,0.006000,14130.304543,2.989239,0.884303
45,70.248981,0.023736,0.006000,14130.304543,2.989239,0.884303
46,71.540211,0.022879,0.006000,14130.304543,2.989239,0.884303
47,71.754710,0.022501,0.006000,14130.304543,2.989239,0.884303
48,68.751695,0.022268,0.006000,14130.304543,2.989239,0.884303
49,68.587630,0.022347,0.006000,14130.304543,2.989239,0.884303
50,70.812349,0.021118,0.006000,14130.304543,2.989239,0.884303
51,68.966883,0.020714,0.006000,14130.304543,2.989239,0.884303
52,70.918024,0.020236,0.006000,14130.304543,2.989239,0.884303
53,69.344186,0.019276,0.006000,14130.304543,2.989239,0.884303
54,70.620686,0.018549,0.006000,14130.304543,2.989239,0.884303
55,71.141444,0.018353,0.006000,14130.304543,2.989239,0.884303
56,71.146789,0.017778,0.006000,14130.304543,2.989239,0.884303
57,70.882753,0.017325,0.006000,14130.304543,2.989239,0.884303
58,71.338596,0.016608,0.006000,14130.304543,2.989239,0.884303
59,71.621681,0.017226,0.006000,14130.304543,2.989239,0.884303
60,70.889657,0.017211,0.006000,14130.304543,2.989239,0.884303
61,70.288730,0.017474,0.006000,14130.304543,2.989239,0.884303
62,68.791783,0.017333,0.006000,14130.304543,2.989239,0.884303
63,69.142826,0.017111,0.006000,14130.304543,2.989239,0.884303
64,70.127397,0.016724,0.006000,14130.304543,2.989239,0.884303
65,69.475473,0.016257,0.006000,14130.304543,2.989239,0.884303
66,70.060298,0.016410,0.006000,14130.304543,2.989239,0.884303
