,time_per_epoch,loss,lr,training_time,test_time,iou
0,203.432386,0.603214,0.001000,35060.971010,13.764107,0.884609
1,175.309686,0.469256,0.002000,35060.971010,13.764107,0.884609
2,172.300434,0.317484,0.002000,35060.971010,13.764107,0.884609
3,174.813538,0.220667,0.002000,35060.971010,13.764107,0.884609
4,174.883024,0.169603,0.002000,35060.971010,13.764107,0.884609
5,167.879325,0.138664,0.002000,35060.971010,13.764107,0.884609
6,170.728789,0.123176,0.002000,35060.971010,13.764107,0.884609
7,168.813195,0.107261,0.002000,35060.971010,13.764107,0.884609
8,166.235820,0.092387,0.002000,35060.971010,13.764107,0.884609
9,172.012627,0.082742,0.002000,35060.971010,13.764107,0.884609
10,171.022726,0.073862,0.002000,35060.971010,13.764107,0.884609
11,181.201762,0.066249,0.002000,35060.971010,13.764107,0.884609
12,172.525527,0.062238,0.002000,35060.971010,13.764107,0.884609
13,173.300997,0.056100,0.002000,35060.971010,13.764107,0.884609
14,171.427028,0.050083,0.002000,35060.971010,13.764107,0.884609
15,177.669449,0.046487,0.002000,35060.971010,13.764107,0.884609
16,177.893878,0.042650,0.002000,35060.971010,13.764107,0.884609
17,171.482039,0.038343,0.002000,35060.971010,13.764107,0.884609
18,169.967200,0.035806,0.002000,35060.971010,13.764107,0.884609
19,174.030843,0.032633,0.002000,35060.971010,13.764107,0.884609
20,177.846473,0.029765,0.002000,35060.971010,13.764107,0.884609
21,170.166401,0.028757,0.002000,35060.971010,13.764107,0.884609
22,176.529185,0.027502,0.002000,35060.971010,13.764107,0.884609
23,171.847939,0.026362,0.002000,35060.971010,13.764107,0.884609
24,176.725190,0.028921,0.002000,35060.971010,13.764107,0.884609
25,173.191514,0.025964,0.002000,35060.971010,13.764107,0.884609
26,174.323300,0.023368,0.002000,35060.971010,13.764107,0.884609
27,170.981027,0.022458,0.002000,35060.971010,13.764107,0.884609
28,165.557598,0.021090,0.002000,35060.971010,13.764107,0.884609
29,177.787971,0.020677,0.002000,35060.971010,13.764107,0.884609
30,172.642697,0.019942,0.002000,35060.971010,13.764107,0.884609
31,174.353166,0.019405,0.002000,35060.971010,13.764107,0.884609
32,179.565806,0.020270,0.002000,35060.971010,13.764107,0.884609
33,174.348735,0.018465,0.002000,35060.971010,13.764107,0.884609
34,176.600935,0.017700,0.002000,35060.971010,13.764107,0.884609
35,175.313316,0.017361,0.002000,35060.971010,13.764107,0.884609
36,168.109248,0.017086,0.002000,35060.971010,13.764107,0.884609
37,173.522482,0.016005,0.002000,35060.971010,13.764107,0.884609
38,178.671967,0.015610,0.002000,35060.971010,13.764107,0.884609
39,173.246724,0.014813,0.002000,35060.971010,13.764107,0.884609
40,169.895652,0.014240,0.002000,35060.971010,13.764107,0.884609
41,182.687927,0.014055,0.002000,35060.971010,13.764107,0.884609
42,174.460319,0.013598,0.002000,35060.971010,13.764107,0.884609
43,174.794049,0.013713,0.002000,35060.971010,13.764107,0.884609
44,172.860782,0.013754,0.002000,35060.971010,13.764107,0.884609
45,177.802475,0.016167,0.002000,35060.971010,13.764107,0.884609
46,167.461458,0.014230,0.002000,35060.971010,13.764107,0.884609
47,182.605289,0.014404,0.002000,35060.971010,13.764107,0.884609
48,169.148031,0.020944,0.002000,35060.971010,13.764107,0.884609
49,174.553585,0.018309,0.002000,35060.971010,13.764107,0.884609
50,180.532541,0.013210,0.002000,35060.971010,13.764107,0.884609
51,173.936017,0.012462,0.002000,35060.971010,13.764107,0.884609
52,176.992515,0.012037,0.002000,35060.971010,13.764107,0.884609
53,178.528819,0.011319,0.002000,35060.971010,13.764107,0.884609
54,171.215053,0.010765,0.002000,35060.971010,13.764107,0.884609
55,175.518053,0.010336,0.002000,35060.971010,13.764107,0.884609
56,174.110161,0.010002,0.002000,35060.971010,13.764107,0.884609
57,174.737498,0.011504,0.002000,35060.971010,13.764107,0.884609
58,175.884172,0.030726,0.002000,35060.971010,13.764107,0.884609
59,173.488276,0.026506,0.002000,35060.971010,13.764107,0.884609
60,180.859103,0.014953,0.002000,35060.971010,13.764107,0.884609
61,172.794568,0.011693,0.002000,35060.971010,13.764107,0.884609
62,183.677159,0.010437,0.002000,35060.971010,13.764107,0.884609
63,174.405031,0.009670,0.002000,35060.971010,13.764107,0.884609
64,170.974984,0.009169,0.002000,35060.971010,13.764107,0.884609
65,178.678924,0.008785,0.002000,35060.971010,13.764107,0.884609
66,171.828210,0.008450,0.002000,35060.971010,13.764107,0.884609
67,178.436519,0.008194,0.002000,35060.971010,13.764107,0.884609
68,181.023757,0.008009,0.002000,35060.971010,13.764107,0.884609
69,173.713837,0.007990,0.002000,35060.971010,13.764107,0.884609
70,175.307468,0.008263,0.002000,35060.971010,13.764107,0.884609
71,179.631526,0.008821,0.002000,35060.971010,13.764107,0.884609
72,177.294888,0.008926,0.002000,35060.971010,13.764107,0.884609
73,176.517209,0.009012,0.002000,35060.971010,13.764107,0.884609
74,173.372470,0.009492,0.002000,35060.971010,13.764107,0.884609
75,178.011629,0.008913,0.002000,35060.971010,13.764107,0.884609
76,178.912683,0.009453,0.002000,35060.971010,13.764107,0.884609
77,177.511299,0.008005,0.002000,35060.971010,13.764107,0.884609
78,176.859373,0.007259,0.002000,35060.971010,13.764107,0.884609
79,180.375077,0.006926,0.002000,35060.971010,13.764107,0.884609
80,175.166168,0.006905,0.001000,35060.971010,13.764107,0.884609
81,169.788930,0.006774,0.001000,35060.971010,13.764107,0.884609
82,178.846541,0.006309,0.001000,35060.971010,13.764107,0.884609
83,177.365326,0.005922,0.001000,35060.971010,13.764107,0.884609
84,171.159267,0.005645,0.001000,35060.971010,13.764107,0.884609
85,169.674925,0.005429,0.001000,35060.971010,13.764107,0.884609
86,181.289186,0.005251,0.001000,35060.971010,13.764107,0.884609
87,177.893176,0.005093,0.001000,35060.971010,13.764107,0.884609
88,177.069080,0.004951,0.001000,35060.971010,13.764107,0.884609
89,172.252228,0.004822,0.001000,35060.971010,13.764107,0.884609
90,175.540473,0.004700,0.001000,35060.971010,13.764107,0.884609
91,174.639723,0.004589,0.001000,35060.971010,13.764107,0.884609
92,176.021200,0.004486,0.001000,35060.971010,13.764107,0.884609
93,171.563821,0.004393,0.001000,35060.971010,13.764107,0.884609
94,178.949824,0.004307,0.001000,35060.971010,13.764107,0.884609
95,176.736070,0.004236,0.001000,35060.971010,13.764107,0.884609
96,170.086266,0.004191,0.001000,35060.971010,13.764107,0.884609
97,176.342995,0.004189,0.001000,35060.971010,13.764107,0.884609
98,170.558534,0.004271,0.001000,35060.971010,13.764107,0.884609
99,181.284693,0.004608,0.001000,35060.971010,13.764107,0.884609
100,177.479868,0.005301,0.001000,35060.971010,13.764107,0.884609
101,176.791556,0.005867,0.001000,35060.971010,13.764107,0.884609
102,178.894389,0.005904,0.001000,35060.971010,13.764107,0.884609
103,171.428962,0.005246,0.001000,35060.971010,13.764107,0.884609
104,174.900547,0.004926,0.001000,35060.971010,13.764107,0.884609
105,181.712414,0.004954,0.001000,35060.971010,13.764107,0.884609
106,176.173414,0.005165,0.001000,35060.971010,13.764107,0.884609
107,180.736485,0.005251,0.001000,35060.971010,13.764107,0.884609
108,180.395490,0.005045,0.001000,35060.971010,13.764107,0.884609
109,176.036426,0.004667,0.001000,35060.971010,13.764107,0.884609
110,171.376040,0.004608,0.001000,35060.971010,13.764107,0.884609
111,175.033071,0.004702,0.001000,35060.971010,13.764107,0.884609
112,169.742647,0.004892,0.001000,35060.971010,13.764107,0.884609
113,174.344990,0.005128,0.001000,35060.971010,13.764107,0.884609
114,173.741470,0.005609,0.001000,35060.971010,13.764107,0.884609
115,174.144505,0.006057,0.001000,35060.971010,13.764107,0.884609
116,174.003944,0.005731,0.001000,35060.971010,13.764107,0.884609
117,175.007174,0.004990,0.001000,35060.971010,13.764107,0.884609
118,178.132587,0.004362,0.001000,35060.971010,13.764107,0.884609
119,174.653913,0.003959,0.001000,35060.971010,13.764107,0.884609
120,170.372015,0.004333,0.000500,35060.971010,13.764107,0.884609
121,181.869928,0.004238,0.000500,35060.971010,13.764107,0.884609
122,176.564253,0.003903,0.000500,35060.971010,13.764107,0.884609
123,168.150524,0.003687,0.000500,35060.971010,13.764107,0.884609
124,172.818424,0.003543,0.000500,35060.971010,13.764107,0.884609
125,174.542733,0.003434,0.000500,35060.971010,13.764107,0.884609
126,181.253134,0.003347,0.000500,35060.971010,13.764107,0.884609
127,171.895365,0.003274,0.000500,35060.971010,13.764107,0.884609
128,172.063018,0.003213,0.000500,35060.971010,13.764107,0.884609
129,177.148305,0.003162,0.000500,35060.971010,13.764107,0.884609
130,174.284198,0.003121,0.000500,35060.971010,13.764107,0.884609
131,177.314714,0.003093,0.000500,35060.971010,13.764107,0.884609
132,176.204777,0.003081,0.000500,35060.971010,13.764107,0.884609
133,172.304555,0.003089,0.000500,35060.971010,13.764107,0.884609
134,172.527739,0.003157,0.000500,35060.971010,13.764107,0.884609
135,178.997387,0.003284,0.000500,35060.971010,13.764107,0.884609
136,178.845626,0.003408,0.000500,35060.971010,13.764107,0.884609
137,179.467881,0.003402,0.000500,35060.971010,13.764107,0.884609
138,176.670950,0.003189,0.000500,35060.971010,13.764107,0.884609
139,169.556087,0.003035,0.000500,35060.971010,13.764107,0.884609
140,170.196062,0.002964,0.000500,35060.971010,13.764107,0.884609
141,178.030498,0.002944,0.000500,35060.971010,13.764107,0.884609
142,173.542504,0.002946,0.000500,35060.971010,13.764107,0.884609
143,173.855175,0.003013,0.000500,35060.971010,13.764107,0.884609
144,173.684460,0.003194,0.000500,35060.971010,13.764107,0.884609
145,174.323787,0.003544,0.000500,35060.971010,13.764107,0.884609
146,176.362244,0.003976,0.000500,35060.971010,13.764107,0.884609
147,178.349465,0.004056,0.000500,35060.971010,13.764107,0.884609
148,180.277077,0.003952,0.000500,35060.971010,13.764107,0.884609
149,178.492172,0.003740,0.000500,35060.971010,13.764107,0.884609
150,177.229581,0.003637,0.000250,35060.971010,13.764107,0.884609
151,173.520221,0.003408,0.000250,35060.971010,13.764107,0.884609
152,175.370972,0.003159,0.000250,35060.971010,13.764107,0.884609
153,179.184813,0.002996,0.000250,35060.971010,13.764107,0.884609
154,171.645824,0.002874,0.000250,35060.971010,13.764107,0.884609
155,176.572416,0.002780,0.000250,35060.971010,13.764107,0.884609
156,173.721147,0.002704,0.000250,35060.971010,13.764107,0.884609
157,173.095833,0.002638,0.000250,35060.971010,13.764107,0.884609
158,179.987480,0.002580,0.000250,35060.971010,13.764107,0.884609
159,170.516873,0.002530,0.000250,35060.971010,13.764107,0.884609
160,171.357281,0.002484,0.000250,35060.971010,13.764107,0.884609
161,171.745934,0.002442,0.000250,35060.971010,13.764107,0.884609
162,180.625369,0.002403,0.000250,35060.971010,13.764107,0.884609
163,173.763681,0.002367,0.000250,35060.971010,13.764107,0.884609
164,173.052136,0.002333,0.000250,35060.971010,13.764107,0.884609
165,172.105336,0.002301,0.000250,35060.971010,13.764107,0.884609
166,176.164695,0.002270,0.000250,35060.971010,13.764107,0.884609
167,177.714734,0.002242,0.000250,35060.971010,13.764107,0.884609
168,177.901402,0.002214,0.000250,35060.971010,13.764107,0.884609
169,167.481045,0.002187,0.000250,35060.971010,13.764107,0.884609
170,172.162339,0.002161,0.000250,35060.971010,13.764107,0.884609
171,174.402687,0.002137,0.000250,35060.971010,13.764107,0.884609
172,171.765136,0.002114,0.000250,35060.971010,13.764107,0.884609
173,174.580190,0.002091,0.000250,35060.971010,13.764107,0.884609
174,178.686836,0.002069,0.000250,35060.971010,13.764107,0.884609
175,175.884964,0.002049,0.000250,35060.971010,13.764107,0.884609
176,173.372392,0.002029,0.000250,35060.971010,13.764107,0.884609
177,186.693550,0.002010,0.000250,35060.971010,13.764107,0.884609
178,184.555481,0.001991,0.000250,35060.971010,13.764107,0.884609
179,176.316455,0.001973,0.000250,35060.971010,13.764107,0.884609
180,174.660497,0.001956,0.000250,35060.971010,13.764107,0.884609
181,169.610837,0.001940,0.000250,35060.971010,13.764107,0.884609
182,171.556918,0.001925,0.000250,35060.971010,13.764107,0.884609
183,173.075464,0.001912,0.000250,35060.971010,13.764107,0.884609
184,175.215644,0.001901,0.000250,35060.971010,13.764107,0.884609
