,time_per_epoch,loss,val_loss,lr,training_time,test_time,iou
0,163.966280,0.617825,0.478010,0.001000,24010.252828,11.351398,0.874646
1,119.502068,0.436502,0.518913,0.002000,24010.252828,11.351398,0.874646
2,119.627528,0.284379,0.275752,0.002000,24010.252828,11.351398,0.874646
3,119.706013,0.205704,0.219397,0.002000,24010.252828,11.351398,0.874646
4,119.548133,0.164933,0.182547,0.002000,24010.252828,11.351398,0.874646
5,119.795981,0.130053,0.129794,0.002000,24010.252828,11.351398,0.874646
6,120.301479,0.107366,0.120325,0.002000,24010.252828,11.351398,0.874646
7,119.329771,0.088418,0.116578,0.002000,24010.252828,11.351398,0.874646
8,120.109181,0.083367,0.317642,0.002000,24010.252828,11.351398,0.874646
9,119.547710,0.068650,0.098634,0.002000,24010.252828,11.351398,0.874646
10,119.933814,0.055072,0.088415,0.002000,24010.252828,11.351398,0.874646
11,119.578987,0.047559,0.078504,0.002000,24010.252828,11.351398,0.874646
12,119.733810,0.044552,0.111214,0.002000,24010.252828,11.351398,0.874646
13,119.655410,0.040862,0.056919,0.002000,24010.252828,11.351398,0.874646
14,119.622591,0.036611,0.051688,0.002000,24010.252828,11.351398,0.874646
15,119.774904,0.033343,0.054320,0.002000,24010.252828,11.351398,0.874646
16,119.805798,0.031026,0.049307,0.002000,24010.252828,11.351398,0.874646
17,119.555706,0.029080,0.046418,0.002000,24010.252828,11.351398,0.874646
18,120.498857,0.027323,0.040692,0.002000,24010.252828,11.351398,0.874646
19,119.841616,0.025865,0.047415,0.002000,24010.252828,11.351398,0.874646
20,119.656831,0.025050,0.042146,0.002000,24010.252828,11.351398,0.874646
21,119.491739,0.023567,0.044946,0.002000,24010.252828,11.351398,0.874646
22,119.922316,0.023686,0.041302,0.002000,24010.252828,11.351398,0.874646
23,120.248796,0.029233,1.410416,0.002000,24010.252828,11.351398,0.874646
24,119.560481,0.036794,0.047274,0.002000,24010.252828,11.351398,0.874646
25,119.745561,0.023813,0.039757,0.002000,24010.252828,11.351398,0.874646
26,119.756678,0.020613,0.041383,0.002000,24010.252828,11.351398,0.874646
27,120.019278,0.018841,0.044800,0.002000,24010.252828,11.351398,0.874646
28,119.779205,0.017933,0.046718,0.002000,24010.252828,11.351398,0.874646
29,119.749078,0.017088,0.044498,0.002000,24010.252828,11.351398,0.874646
30,120.019695,0.016461,0.042972,0.002000,24010.252828,11.351398,0.874646
31,119.911122,0.016149,0.041990,0.002000,24010.252828,11.351398,0.874646
32,119.708896,0.015925,0.045035,0.002000,24010.252828,11.351398,0.874646
33,119.987818,0.015701,0.043046,0.002000,24010.252828,11.351398,0.874646
34,120.314500,0.015466,0.065957,0.002000,24010.252828,11.351398,0.874646
35,119.791477,0.016507,0.144936,0.002000,24010.252828,11.351398,0.874646
36,119.594397,0.038198,1.736494,0.002000,24010.252828,11.351398,0.874646
37,120.223889,0.036548,0.055073,0.002000,24010.252828,11.351398,0.874646
38,119.987191,0.022105,0.045551,0.002000,24010.252828,11.351398,0.874646
39,119.810974,0.017597,0.043391,0.002000,24010.252828,11.351398,0.874646
40,119.791649,0.015583,0.043045,0.002000,24010.252828,11.351398,0.874646
41,120.007708,0.014400,0.074021,0.002000,24010.252828,11.351398,0.874646
42,119.826724,0.013592,0.051670,0.002000,24010.252828,11.351398,0.874646
43,120.017322,0.012893,0.069882,0.002000,24010.252828,11.351398,0.874646
44,119.698244,0.012228,0.066666,0.002000,24010.252828,11.351398,0.874646
