,time_per_epoch,loss,val_loss,lr,training_time,test_time,iou
0,37.151070,0.636807,0.619050,0.001000,3175.123228,1.423527,0.794007
1,21.031963,0.540843,0.480490,0.012000,3175.123228,1.423527,0.794007
2,21.140554,0.444499,0.596902,0.012000,3175.123228,1.423527,0.794007
3,20.902092,0.384805,0.364673,0.012000,3175.123228,1.423527,0.794007
4,20.838617,0.340067,0.381207,0.012000,3175.123228,1.423527,0.794007
5,21.325082,0.306865,0.348905,0.012000,3175.123228,1.423527,0.794007
6,21.005574,0.289114,0.322824,0.012000,3175.123228,1.423527,0.794007
7,20.914458,0.265678,0.392766,0.012000,3175.123228,1.423527,0.794007
8,21.119830,0.249015,0.326908,0.012000,3175.123228,1.423527,0.794007
9,20.830611,0.240229,0.429531,0.012000,3175.123228,1.423527,0.794007
10,20.836572,0.228399,0.393665,0.012000,3175.123228,1.423527,0.794007
11,21.059324,0.210850,0.501258,0.012000,3175.123228,1.423527,0.794007
12,21.027779,0.193907,0.344963,0.012000,3175.123228,1.423527,0.794007
13,21.133474,0.177021,0.559202,0.012000,3175.123228,1.423527,0.794007
14,21.234584,0.178277,0.463407,0.012000,3175.123228,1.423527,0.794007
15,20.814948,0.160973,6.293398,0.012000,3175.123228,1.423527,0.794007
16,21.155919,0.147579,5.972046,0.012000,3175.123228,1.423527,0.794007
17,20.916330,0.143051,0.379375,0.012000,3175.123228,1.423527,0.794007
18,20.894966,0.133339,0.284566,0.012000,3175.123228,1.423527,0.794007
19,21.168664,0.133751,0.243927,0.012000,3175.123228,1.423527,0.794007
20,21.048495,0.128078,0.306612,0.012000,3175.123228,1.423527,0.794007
21,20.955184,0.118047,0.230411,0.012000,3175.123228,1.423527,0.794007
22,21.217201,0.117535,0.275852,0.012000,3175.123228,1.423527,0.794007
23,20.935776,0.114924,0.379000,0.012000,3175.123228,1.423527,0.794007
24,21.080901,0.110037,0.288375,0.012000,3175.123228,1.423527,0.794007
25,21.506775,0.103315,0.299217,0.012000,3175.123228,1.423527,0.794007
26,20.953610,0.100340,0.220948,0.012000,3175.123228,1.423527,0.794007
27,21.128293,0.099562,0.163568,0.012000,3175.123228,1.423527,0.794007
28,21.254071,0.091207,0.373993,0.012000,3175.123228,1.423527,0.794007
29,20.988981,0.087809,0.344848,0.012000,3175.123228,1.423527,0.794007
30,20.899618,0.087451,0.210208,0.012000,3175.123228,1.423527,0.794007
31,21.354144,0.082969,0.155971,0.012000,3175.123228,1.423527,0.794007
32,21.082015,0.078323,0.125996,0.012000,3175.123228,1.423527,0.794007
33,21.094793,0.074865,0.143606,0.012000,3175.123228,1.423527,0.794007
34,21.062361,0.072629,0.315934,0.012000,3175.123228,1.423527,0.794007
35,21.096706,0.072086,0.227268,0.012000,3175.123228,1.423527,0.794007
36,21.021124,0.068676,0.149234,0.012000,3175.123228,1.423527,0.794007
37,20.924580,0.066898,0.148001,0.012000,3175.123228,1.423527,0.794007
38,21.055377,0.066574,0.481238,0.012000,3175.123228,1.423527,0.794007
39,21.250865,0.066300,0.598544,0.012000,3175.123228,1.423527,0.794007
40,21.073453,0.058397,0.464333,0.012000,3175.123228,1.423527,0.794007
41,20.895263,0.060603,1.208895,0.012000,3175.123228,1.423527,0.794007
42,21.087412,0.056720,0.457111,0.012000,3175.123228,1.423527,0.794007
43,20.860572,0.054395,0.319475,0.012000,3175.123228,1.423527,0.794007
44,20.732959,0.051788,0.277275,0.012000,3175.123228,1.423527,0.794007
45,21.345439,0.051852,0.559894,0.012000,3175.123228,1.423527,0.794007
46,20.919956,0.050441,0.467431,0.012000,3175.123228,1.423527,0.794007
47,21.085291,0.049969,0.215299,0.012000,3175.123228,1.423527,0.794007
48,21.236037,0.046113,0.401750,0.012000,3175.123228,1.423527,0.794007
49,21.045948,0.045750,0.372339,0.012000,3175.123228,1.423527,0.794007
50,21.092279,0.045123,0.491046,0.012000,3175.123228,1.423527,0.794007
51,21.153315,0.043938,0.302403,0.012000,3175.123228,1.423527,0.794007
52,21.024780,0.046050,0.415550,0.012000,3175.123228,1.423527,0.794007
53,21.276105,0.046877,0.205560,0.012000,3175.123228,1.423527,0.794007
54,20.928649,0.044665,0.356714,0.012000,3175.123228,1.423527,0.794007
55,20.895445,0.039923,0.318287,0.012000,3175.123228,1.423527,0.794007
56,21.202737,0.039706,0.268562,0.012000,3175.123228,1.423527,0.794007
57,20.929591,0.037743,0.204262,0.012000,3175.123228,1.423527,0.794007
58,20.805061,0.037338,0.133256,0.012000,3175.123228,1.423527,0.794007
59,21.199252,0.035494,0.143179,0.012000,3175.123228,1.423527,0.794007
60,20.839473,0.035199,0.075470,0.012000,3175.123228,1.423527,0.794007
61,20.941697,0.033861,0.122292,0.012000,3175.123228,1.423527,0.794007
62,21.475671,0.032591,0.111850,0.012000,3175.123228,1.423527,0.794007
63,21.070700,0.033969,0.113290,0.012000,3175.123228,1.423527,0.794007
64,20.735772,0.033078,0.159435,0.012000,3175.123228,1.423527,0.794007
65,21.372355,0.031945,0.135852,0.012000,3175.123228,1.423527,0.794007
66,20.770274,0.031832,0.105306,0.012000,3175.123228,1.423527,0.794007
67,20.913270,0.031900,0.139005,0.012000,3175.123228,1.423527,0.794007
68,21.458271,0.033433,1.312789,0.012000,3175.123228,1.423527,0.794007
69,21.061197,0.031433,0.210380,0.012000,3175.123228,1.423527,0.794007
70,20.922308,0.031089,0.399192,0.012000,3175.123228,1.423527,0.794007
71,21.245306,0.029075,0.195857,0.012000,3175.123228,1.423527,0.794007
72,20.843037,0.027589,0.139253,0.012000,3175.123228,1.423527,0.794007
73,21.236644,0.026320,0.216900,0.012000,3175.123228,1.423527,0.794007
74,20.873266,0.025659,0.255585,0.012000,3175.123228,1.423527,0.794007
75,20.952730,0.025309,0.203140,0.012000,3175.123228,1.423527,0.794007
76,21.224810,0.024338,0.096746,0.012000,3175.123228,1.423527,0.794007
77,20.968886,0.023568,0.101591,0.012000,3175.123228,1.423527,0.794007
78,20.818643,0.024060,0.149499,0.012000,3175.123228,1.423527,0.794007
79,21.352021,0.024486,0.322483,0.012000,3175.123228,1.423527,0.794007
80,21.019106,0.035370,0.110535,0.012000,3175.123228,1.423527,0.794007
81,21.000581,0.034571,0.218331,0.012000,3175.123228,1.423527,0.794007
82,21.091093,0.030079,0.204518,0.012000,3175.123228,1.423527,0.794007
83,21.035800,0.026062,0.164326,0.012000,3175.123228,1.423527,0.794007
84,21.084047,0.024731,0.261897,0.012000,3175.123228,1.423527,0.794007
85,21.388695,0.023979,0.143679,0.012000,3175.123228,1.423527,0.794007
86,21.069668,0.024347,0.204193,0.012000,3175.123228,1.423527,0.794007
87,21.102127,0.024497,0.168194,0.012000,3175.123228,1.423527,0.794007
88,21.261905,0.022848,0.355203,0.012000,3175.123228,1.423527,0.794007
89,20.964439,0.021928,0.173812,0.012000,3175.123228,1.423527,0.794007
90,21.134862,0.020818,0.131071,0.012000,3175.123228,1.423527,0.794007
91,21.080811,0.019989,0.121030,0.012000,3175.123228,1.423527,0.794007
92,21.133981,0.019675,0.128163,0.012000,3175.123228,1.423527,0.794007
93,21.291947,0.019748,0.127507,0.012000,3175.123228,1.423527,0.794007
94,21.071151,0.018442,0.133411,0.012000,3175.123228,1.423527,0.794007
95,21.135002,0.017947,0.107774,0.012000,3175.123228,1.423527,0.794007
96,21.169358,0.018119,0.191550,0.012000,3175.123228,1.423527,0.794007
97,21.181691,0.018655,0.237607,0.012000,3175.123228,1.423527,0.794007
98,20.820434,0.018541,0.140525,0.012000,3175.123228,1.423527,0.794007
99,21.260916,0.020935,0.085888,0.012000,3175.123228,1.423527,0.794007
100,20.851135,0.018021,0.715419,0.006000,3175.123228,1.423527,0.794007
101,20.934648,0.018033,0.115087,0.006000,3175.123228,1.423527,0.794007
102,21.223641,0.018178,0.111986,0.006000,3175.123228,1.423527,0.794007
103,20.826591,0.018915,0.244907,0.006000,3175.123228,1.423527,0.794007
104,20.954927,0.019367,0.475351,0.006000,3175.123228,1.423527,0.794007
105,21.442086,0.018211,0.111428,0.006000,3175.123228,1.423527,0.794007
106,21.068153,0.017075,0.815100,0.006000,3175.123228,1.423527,0.794007
107,21.192409,0.016249,1.326444,0.006000,3175.123228,1.423527,0.794007
108,21.145373,0.016514,0.157794,0.006000,3175.123228,1.423527,0.794007
109,21.048676,0.016624,0.102128,0.006000,3175.123228,1.423527,0.794007
110,20.936302,0.015988,0.087647,0.006000,3175.123228,1.423527,0.794007
111,20.909266,0.015772,0.091244,0.006000,3175.123228,1.423527,0.794007
112,20.813495,0.015913,0.098671,0.006000,3175.123228,1.423527,0.794007
113,21.195093,0.015907,0.345668,0.006000,3175.123228,1.423527,0.794007
114,20.825604,0.015608,0.188472,0.006000,3175.123228,1.423527,0.794007
115,21.136364,0.015671,0.084809,0.006000,3175.123228,1.423527,0.794007
116,21.199711,0.015548,0.097345,0.006000,3175.123228,1.423527,0.794007
117,20.765178,0.015944,0.102642,0.006000,3175.123228,1.423527,0.794007
118,20.853072,0.016263,0.184990,0.006000,3175.123228,1.423527,0.794007
119,21.380242,0.015587,0.103615,0.006000,3175.123228,1.423527,0.794007
120,20.945986,0.014452,0.111010,0.003000,3175.123228,1.423527,0.794007
121,20.963101,0.014156,0.091787,0.003000,3175.123228,1.423527,0.794007
122,21.272009,0.013753,0.089787,0.003000,3175.123228,1.423527,0.794007
